rank,youtuber,subscribers,video_views,video_count,category,started,views_per_video,subs_to_views_ratio,channel_age,subs_per_video,engagement_score,year
770,FitDance,16500000.0,7506243234.0,6066.0,Music,1970-01-01 00:00:00.000002013,1237428.821958457,0.0021981701745637837,11,2720.0791295746785,454.92383236363634,1970
771,JULIA GISELLA,16500000.0,6714705016.0,759.0,Entertainment,1970-01-01 00:00:00.000002020,8846778.677206852,0.0024572933525275208,4,21739.130434782608,406.95181915151517,1970
772,Fact Brain 96,16500000.0,1593197187.0,788.0,People & Blogs,1970-01-01 00:00:00.000002023,2021823.8413705584,0.010356533475350658,1,20939.086294416244,96.55740527272727,1970
773,JT Casey,16500000.0,2950932581.0,2212.0,Entertainment,1970-01-01 00:00:00.000002012,1334056.3205244122,0.0055914527177739004,12,7459.312839059675,178.84439884848484,1970
774,Antrax,16500000.0,3169242888.0,738.0,Gaming,1970-01-01 00:00:00.000002015,4294367.056910569,0.005206290771362299,9,22357.72357723577,192.07532654545454,1970
775,Mis Pastelitos,16500000.0,3546348690.0,714.0,Howto & Style,1970-01-01 00:00:00.000002014,4966874.915966387,0.004652672774825196,10,23109.243697478993,214.93022363636365,1970
776,Uman sayyed shorts,16500000.0,5293601292.0,4673.0,People & Blogs,1970-01-01 00:00:00.000002021,1132805.7547613953,0.0031169706764534316,3,3530.9223197089664,320.8243207272727,1970
777,benja calero,16500000.0,5429389914.0,1582.0,People & Blogs,1970-01-01 00:00:00.000002019,3431978.4538558787,0.00303901548081006,5,10429.835651074589,329.0539341818182,1970
778,Camila Cabello,16500000.0,7083060208.0,131.0,Music,1970-01-01 00:00:00.000002015,54069161.89312977,0.002329501587656136,9,125954.19847328245,429.27637624242425,1970
779,Anninha,16400000.0,3256011960.0,1304.0,People & Blogs,1970-01-01 00:00:00.000002021,2496941.6871165643,0.005036836535453021,3,12576.687116564417,198.53731463414636,1970
780,XpressTV,16400000.0,4696337822.0,800.0,Entertainment,1970-01-01 00:00:00.000002014,5870422.2775,0.003492082686891514,10,20500.0,286.3620623170732,1970
781,Diosdado Juarez,16400000.0,7653546457.0,1498.0,Gaming,1970-01-01 00:00:00.000002015,5109176.540053405,0.002142797472013829,9,10947.930574098798,466.67966201219514,1970
782,CNN,16400000.0,15968596381.0,165316.0,News & Politics,1970-01-01 00:00:00.000002005,96594.37913450603,0.0010270157507088914,19,99.20394880108398,973.6949012804878,1970
783,Czn Burak,16400000.0,6983031453.0,597.0,People & Blogs,1970-01-01 00:00:00.000002016,11696870.105527638,0.0023485502120936816,8,27470.68676716918,425.7946007926829,1970
784,Matt Stonie,16400000.0,3667302974.0,445.0,Entertainment,1970-01-01 00:00:00.000002012,8241130.278651685,0.0044719512176307034,12,36853.93258426966,223.616035,1970
785,Team Films Bhojpuri,16400000.0,6843464940.0,20064.0,Music,1970-01-01 00:00:00.000002014,341081.7852870813,0.002396446850212109,10,817.384370015949,417.2844475609756,1970
786,Camilo,16400000.0,7527509677.0,211.0,Music,1970-01-01 00:00:00.000002010,35675401.312796205,0.0021786753792040325,14,77725.11848341233,458.9944925,1970
787,Little Mix,16400000.0,7838466387.0,278.0,Music,1970-01-01 00:00:00.000002011,28195922.255395684,0.002092246007101491,13,58992.80575539568,477.9552675,1970
788,tiyaa_ningwal_official,16300000.0,5073239100.0,694.0,Entertainment,1970-01-01 00:00:00.000002016,7310142.795389049,0.003212937470264313,8,23487.031700288186,311.24166257668713,1970
789,MNCTV OFFICIAL,16300000.0,8739257969.0,75978.0,Entertainment,1970-01-01 00:00:00.000002012,115023.5327199979,0.0018651469103921126,12,214.53578667509015,536.1507956441718,1970
790,JJ Olatunji,16300000.0,4282961747.0,1358.0,Gaming,1970-01-01 00:00:00.000002011,3153874.6296023563,0.003805777628394027,13,12002.945508100147,262.75838938650304,1970
791,Dyland PROS,16300000.0,1610613458.0,3505.0,Entertainment,1970-01-01 00:00:00.000002015,459518.81825962913,0.0101203674407643,9,4650.4992867332385,98.81064159509202,1970
792,Gyan Gaming?,16300000.0,2597972149.0,3786.0,Gaming,1970-01-01 00:00:00.000002017,686205.0050184892,0.006274124226571915,7,4305.335446381405,159.38479441717791,1970
793,W2S,16300000.0,4824364144.0,653.0,Gaming,1970-01-01 00:00:00.000002012,7388000.220520674,0.003378683597147637,12,24961.715160796324,295.9732603680982,1970
794,RupalChoudhary TD,16300000.0,4895925247.0,1441.0,People & Blogs,1970-01-01 00:00:00.000002019,3397588.651630812,0.0033292991983461958,5,11311.589174184594,300.36351208588957,1970
795,Behindwoods TV,16300000.0,18859279725.0,80378.0,Entertainment,1970-01-01 00:00:00.000002010,234632.35866779467,0.0008642959984517648,14,202.79180870387418,1157.0110260736196,1970
796,BanderitaX,16300000.0,4969150550.0,1807.0,Gaming,1970-01-01 00:00:00.000002013,2749944.964028777,0.003280238712026948,11,9020.475926950747,304.8558619631902,1970
797,Manish Sahu 47,16200000.0,6791331516.0,2321.0,,1970-01-01 00:00:00.000002020,2926036.8444635933,0.0023853937864516993,4,6979.750107712193,419.2179948148148,1970
798,Noel Robinson,16200000.0,9186964704.0,1589.0,Entertainment,1970-01-01 00:00:00.000002015,5781601.449968534,0.0017633680461345985,9,10195.091252359975,567.0965866666667,1970
799,Indore Physical Academy,16200000.0,4880468649.0,2490.0,People & Blogs,1970-01-01 00:00:00.000002014,1960027.5698795181,0.003319353358272131,10,6506.024096385542,301.26349685185187,1970
800,EdisonPts,16200000.0,7646072887.0,3976.0,Gaming,1970-01-01 00:00:00.000002013,1923056.5611167003,0.0021187347072696037,11,4074.446680080483,471.9798078395062,1970
801,pets swag,16200000.0,2299232359.0,883.0,Pets & Animals,1970-01-01 00:00:00.000002021,2603887.1562853907,0.0070458298555983396,3,18346.545866364664,141.92792339506173,1970
802,Canal IN,16200000.0,2769855590.0,722.0,People & Blogs,1970-01-01 00:00:00.000002017,3836365.083102493,0.005848680363874132,7,22437.673130193907,170.9787401234568,1970
803,ExtraPolinesios,16200000.0,4924438095.0,516.0,People & Blogs,1970-01-01 00:00:00.000002012,9543484.680232558,0.0032897154330051538,12,31395.3488372093,303.9776601851852,1970
804,Enes Batur,16200000.0,9994260845.0,1986.0,Gaming,1970-01-01 00:00:00.000002012,5032356.920946626,0.0016209302770103956,12,8157.099697885196,616.9296817901235,1970
805,ABS-CBN News,16200000.0,11381397545.0,230655.0,News & Politics,1970-01-01 00:00:00.000002009,49343.814549868854,0.0014233752872569569,15,70.23476620927359,702.5554040123457,1970
806,Ryan Trahan,16100000.0,3352823471.0,385.0,Entertainment,1970-01-01 00:00:00.000002013,8708632.392207792,0.004801922958144312,11,41818.181818181816,208.2499050310559,1970
807,Live,16100000.0,0.0,0.0,,1970-01-01 00:00:00.000002015,0.0,16100000.0,9,16100000.0,0.0,1970
808,BBC News,16100000.0,5358289080.0,21954.0,News & Politics,1970-01-01 00:00:00.000002006,244068.9204700738,0.003004690444958225,18,733.3515532476997,332.8129863354037,1970
809,Mobile Legends: Bang Bang,16100000.0,1832674513.0,3005.0,Gaming,1970-01-01 00:00:00.000002016,609875.0459234609,0.008784975120129256,8,5357.737104825291,113.8307150931677,1970
810,???? ??????? ?? 5 ?????,16100000.0,5080212603.0,5913.0,Howto & Style,1970-01-01 00:00:00.000002017,859159.9193302892,0.003169158706171573,7,2722.8141383392526,315.54115546583853,1970
811,5-Minute Crafts FAMILY,16100000.0,6489910368.0,4946.0,People & Blogs,1970-01-01 00:00:00.000002018,1312153.3295592398,0.0024807738608201377,6,3255.1556813586735,403.10002285714285,1970
812,Tonni art and craft,16100000.0,7222595934.0,1494.0,Howto & Style,1970-01-01 00:00:00.000002017,4834401.5622489955,0.002229115424304726,7,10776.439089692101,448.6084431055901,1970
813,50 Cent,16000000.0,11468856478.0,423.0,Music,1970-01-01 00:00:00.000002007,27113135.88179669,0.0013950824156437752,17,37825.05910165485,716.803529875,1970
814,Little Angel - Músicas Infantis em Português,16000000.0,9969556774.0,933.0,Entertainment,1970-01-01 00:00:00.000002018,10685484.216505894,0.001604885790081163,6,17148.98177920686,623.097298375,1970
815,Harsh Beniwal,16000000.0,1947729386.0,169.0,Comedy,1970-01-01 00:00:00.000002015,11525025.952662721,0.008214693537513841,9,94674.55621301776,121.733086625,1970
816,Alexa Rivera,16000000.0,4194634184.0,339.0,Howto & Style,1970-01-01 00:00:00.000002010,12373552.16519174,0.0038143969886647927,14,47197.6401179941,262.1646365,1970
817,Su Hao,16000000.0,16496696660.0,2765.0,People & Blogs,1970-01-01 00:00:00.000002017,5966255.57323689,0.0009698911442553009,7,5786.618444846293,1031.04354125,1970
818,Rebecca Zamolo,16000000.0,7485027100.0,1010.0,Comedy,1970-01-01 00:00:00.000002011,7410917.9207920795,0.002137600811091252,13,15841.584158415842,467.81419375,1970
819,infobells - Kannada,16000000.0,7637751216.0,532.0,Education,1970-01-01 00:00:00.000002014,14356675.218045114,0.002094857445275552,10,30075.187969924813,477.359451,1970
820,??????,16000000.0,9570169528.0,2545.0,Gaming,1970-01-01 00:00:00.000002013,3760380.954027505,0.0016718617108284104,11,6286.836935166994,598.1355955,1970
821,The Dodo,16000000.0,12209733991.0,9301.0,Pets & Animals,1970-01-01 00:00:00.000002014,1312733.4685517687,0.0013104298596344416,10,1720.2451349317278,763.1083744375,1970
822,Henrique e Juliano,16000000.0,16831618019.0,350.0,Music,1970-01-01 00:00:00.000002009,48090337.197142854,0.0009505919146892922,15,45714.28571428572,1051.9761261875,1970
823,Merrick Hanna,15900000.0,11415619856.0,1217.0,Entertainment,1970-01-01 00:00:00.000002015,9380131.352506163,0.0013928284403796987,9,13064.913722267871,717.9635129559748,1970
824,STAR ????,15900000.0,11628895913.0,32324.0,People & Blogs,1970-01-01 00:00:00.000002007,359760.42299839127,0.0013672837145463923,17,491.8945675040218,731.3771014465409,1970
825,Crescendo com Luluca,15900000.0,5894914452.0,1532.0,Entertainment,1970-01-01 00:00:00.000002015,3847855.3864229764,0.002697240160051096,9,10378.590078328982,370.7493366037736,1970
826,Ju Araújo,15900000.0,4790481049.0,11969.0,Entertainment,1970-01-01 00:00:00.000002015,400240.70924889296,0.003319082120848611,9,1328.431782103768,301.28811628930816,1970
827,WinnerMax,15900000.0,3982919340.0,1524.0,Gaming,1970-01-01 00:00:00.000002020,2613464.1338582677,0.0039920466980885435,4,10433.070866141732,250.4980716981132,1970
828,????8 : Thai Ch8,15900000.0,5363221494.0,32495.0,Entertainment,1970-01-01 00:00:00.000002011,165047.5917525773,0.0029646360900417437,13,489.3060470841668,337.3095279245283,1970
829,Hongyu ASMR ??,15900000.0,5685484488.0,773.0,People & Blogs,1970-01-01 00:00:00.000002018,7355089.893919793,0.002796595441172893,6,20569.21086675291,357.577640754717,1970
830,Geo News,15900000.0,7419823287.0,234089.0,News & Politics,1970-01-01 00:00:00.000002007,31696.590984625505,0.002142908177861568,17,67.92288403128724,466.6555526415094,1970
831,Anh C? C?i,15900000.0,10697839636.0,2784.0,Entertainment,1970-01-01 00:00:00.000002020,3842614.811781609,0.0014862813933472952,4,5711.206896551724,672.8201028930818,1970
832,Genierock,15900000.0,15452673149.0,1948.0,Music,1970-01-01 00:00:00.000002008,7932583.752053388,0.001028948185643139,16,8162.217659137577,971.8662357861635,1970
833,DopeLyrics,15800000.0,10047044515.0,2045.0,Music,1970-01-01 00:00:00.000002016,4912980.202933986,0.0015726017712383948,8,7726.161369193154,635.8888933544304,1970
834,jeffreestar,15800000.0,2594354858.0,433.0,Howto & Style,1970-01-01 00:00:00.000002006,5991581.658198615,0.0060901460535665855,18,36489.60739030023,164.19967455696204,1970
835,Veritasium,15800000.0,2700349686.0,401.0,Education,1970-01-01 00:00:00.000002010,6734039.117206982,0.005851094057156863,14,39401.49625935162,170.90820797468353,1970
836,LOKESH GAMER,15800000.0,1756697267.0,1650.0,Gaming,1970-01-01 00:00:00.000002017,1064665.0103030303,0.008994150726369861,7,9575.757575757576,111.18337132911392,1970
837,wifistudy by Unacademy,15800000.0,3108961621.0,55803.0,Education,1970-01-01 00:00:00.000002014,55713.162751106574,0.005082082677790637,10,283.13889934232924,196.76972284810125,1970
838,Talking Tom & Friends TV,15800000.0,6706790591.0,590.0,Entertainment,1970-01-01 00:00:00.000002010,11367441.679661017,0.0023558212807780806,14,26779.661016949154,424.48041715189873,1970
839,Rotten Tomatoes Trailers,15800000.0,13406268457.0,11236.0,Film & Animation,1970-01-01 00:00:00.000002011,1193153.1200605198,0.0011785531559865288,13,1406.194375222499,848.4980036075949,1970
840,Dave and Ava - Nursery Rhymes and Baby Songs,15700000.0,11444906587.0,995.0,Education,1970-01-01 00:00:00.000002014,11502418.68040201,0.0013717892654391134,10,15778.89447236181,728.9749418471338,1970
841,Kerajinan 5-Menit,15700000.0,4978833058.0,4907.0,People & Blogs,1970-01-01 00:00:00.000002018,1014638.8950478907,0.0031533493525703186,6,3199.5109027919298,317.1231247133758,1970
842,FFUNTV,15700000.0,11835283243.0,383.0,Gaming,1970-01-01 00:00:00.000002018,30901522.82767624,0.0013265419743364228,6,40992.167101827676,753.8396970063694,1970
843,Linus Tech Tips,15700000.0,7850863855.0,6901.0,Science & Technology,1970-01-01 00:00:00.000002008,1137641.480220258,0.001999779933771377,16,2275.032603970439,500.05502261146495,1970
844,Daftar Populer,15700000.0,2318000468.0,4602.0,Education,1970-01-01 00:00:00.000002017,503694.1477618427,0.006773078874115223,7,3411.5601912212082,147.643341910828,1970
845,PrestonPlayz,15700000.0,6526734077.0,1024.0,Gaming,1970-01-01 00:00:00.000002018,6373763.7470703125,0.0024054909874950004,6,15332.03125,415.71554630573246,1970
846,Lana Del Rey,15700000.0,8248273983.0,45.0,Music,1970-01-01 00:00:00.000002011,183294977.4,0.0019034285272722857,13,348888.8888888889,525.3677696178344,1970
847,zayn,15700000.0,5252324745.0,61.0,Music,1970-01-01 00:00:00.000002016,86103684.3442623,0.002989152568097729,8,257377.04918032786,334.542977388535,1970
848,Niana Guerrero,15700000.0,1595099060.0,478.0,Entertainment,1970-01-01 00:00:00.000002013,3337027.3221757323,0.00984264889479654,11,32845.18828451883,101.59866624203822,1970
849,CrashCourse,15700000.0,1983129225.0,1548.0,Education,1970-01-01 00:00:00.000002006,1281091.230620155,0.007916781116470107,18,10142.118863049096,126.31396337579618,1970
850,NANDO,15700000.0,2068052072.0,397.0,People & Blogs,1970-01-01 00:00:00.000002018,5209199.173803527,0.007591685051148944,6,39546.599496221665,131.72306191082802,1970
851,melanie martinez,15700000.0,4884451701.0,132.0,Music,1970-01-01 00:00:00.000002007,37003421.97727273,0.00321428093900196,17,118939.39393939394,311.11157331210194,1970
852,Super Senya,15700000.0,5190988670.0,482.0,Entertainment,1970-01-01 00:00:00.000002016,10769686.037344398,0.0030244720222053576,8,32572.61410788382,330.6362210191083,1970
853,Rakib Hossain,15700000.0,5723494123.0,565.0,People & Blogs,1970-01-01 00:00:00.000002015,10130078.09380531,0.0027430796053252104,9,27787.610619469026,364.55376579617837,1970
854,LittleGlove,15700000.0,15329896457.0,2062.0,People & Blogs,1970-01-01 00:00:00.000002020,7434479.3680892335,0.0010241425990082929,4,7613.967022308439,976.4265259235668,1970
855,NITIN FREE FIRE,15600000.0,2553973882.0,867.0,Gaming,1970-01-01 00:00:00.000002019,2945759.9561707038,0.006108128242793049,5,17993.079584775085,163.71627448717948,1970
856,BIBO ? ???????,15600000.0,1553208885.0,222.0,Entertainment,1970-01-01 00:00:00.000002019,6996436.418918919,0.010043723127427255,5,70270.27027027027,99.56467211538461,1970
857,Apu Alone,15600000.0,17900954194.0,4731.0,Comedy,1970-01-01 00:00:00.000002021,3783756.963432678,0.0008714619249307264,3,3297.400126823082,1147.4970637179488,1970
858,Woody & Kleiny,15600000.0,14485580711.0,1142.0,Comedy,1970-01-01 00:00:00.000002013,12684396.41943958,0.0010769330074667796,11,13660.245183887915,928.5628660897436,1970
859,Zee Telugu,15600000.0,11700084399.0,146956.0,Entertainment,1970-01-01 00:00:00.000002008,79616.24158931925,0.0013333237152830558,16,106.1542230327445,750.0054101923076,1970
860,Crazy Frog,15600000.0,9185890228.0,49.0,Music,1970-01-01 00:00:00.000002009,187467147.51020408,0.0016982567408054595,15,318367.3469387755,588.8391171794872,1970
861,Albertisment,15600000.0,2458778243.0,763.0,Entertainment,1970-01-01 00:00:00.000002018,3222514.0799475755,0.006344614462248599,6,20445.609436435123,157.61398993589742,1970
862,Karen Bustillos,15600000.0,2105036453.0,533.0,Entertainment,1970-01-01 00:00:00.000002020,3949411.7317073173,0.007410798030489023,4,29268.29268292683,134.93823416666666,1970
863,Prashant Sharma Entertainment,15600000.0,3288555713.0,767.0,People & Blogs,1970-01-01 00:00:00.000002016,4287556.340286831,0.004743723798970955,8,20338.98305084746,210.8048533974359,1970
864,PlayStation,15600000.0,5228012280.0,22520.0,Gaming,1970-01-01 00:00:00.000002005,232149.7460035524,0.00298392566132228,19,692.7175843694494,335.12899230769233,1970
865,Mohamed Ramadan I ???? ?????,15600000.0,5765971865.0,789.0,People & Blogs,1970-01-01 00:00:00.000002014,7307949.131812421,0.002705528289982386,10,19771.863117870722,369.6135810897436,1970
866,Caylus,15600000.0,6305834973.0,1668.0,Education,1970-01-01 00:00:00.000002016,3780476.6025179857,0.002473899184928765,8,9352.51798561151,404.2201905769231,1970
867,Free Fire India Official,15500000.0,2473107603.0,1794.0,People & Blogs,1970-01-01 00:00:00.000002018,1378543.814381271,0.006267418361092637,6,8639.910813823857,159.55532922580645,1970
868,Caeli YT,15500000.0,1451245873.0,492.0,Entertainment,1970-01-01 00:00:00.000002010,2949686.7337398375,0.01068047826241777,14,31504.065040650406,93.628766,1970
869,ZEE5,15500000.0,20144704324.0,126987.0,Entertainment,1970-01-01 00:00:00.000002018,158635.95741296353,0.0007694329859949152,6,122.05973839841873,1299.658343483871,1970
870,Zé Neto e Cristiano,15500000.0,13195463325.0,451.0,Music,1970-01-01 00:00:00.000002012,29258233.536585364,0.001174646135436097,12,34368.07095343681,851.320214516129,1970
871,Alextis,15500000.0,2153991157.0,537.0,Entertainment,1970-01-01 00:00:00.000002018,4011156.7169459965,0.007195944119653598,6,28864.059590316574,138.96717141935483,1970
872,NH Studioz,15500000.0,4738145698.0,3589.0,Film & Animation,1970-01-01 00:00:00.000002011,1320185.4828643077,0.003271321944899804,13,4318.751741432154,305.68681922580646,1970
873,AlArabiya ???????,15500000.0,9735489938.0,212201.0,People & Blogs,1970-01-01 00:00:00.000002006,45878.62421949001,0.0015921129905850661,18,73.0439536100207,628.0961250322581,1970
874,O Reino Infantil,15500000.0,10586073783.0,1158.0,Music,1970-01-01 00:00:00.000002014,9141687.204663213,0.001464187792162491,10,13385.146804835924,682.9725021290323,1970
875,Bihari Ladka,15500000.0,9401647377.0,759.0,Gaming,1970-01-01 00:00:00.000002017,12386887.18972332,0.0016486472400484714,7,20421.607378129116,606.5578952903226,1970
876,League of Legends,15400000.0,7943258589.0,1455.0,Gaming,1970-01-01 00:00:00.000002009,5459284.253608247,0.0019387509329390662,15,10584.192439862543,515.7960122727272,1970
877,It's Mamix,15400000.0,1757551195.0,190.0,People & Blogs,1970-01-01 00:00:00.000002017,9250269.44736842,0.008762191419408412,7,81052.63157894737,114.12670097402598,1970
878,Desi Gamers,15400000.0,2451855099.0,1418.0,Gaming,1970-01-01 00:00:00.000002015,1729093.8638928067,0.006280958449086554,9,10860.366713681242,159.21137006493507,1970
879,PANDA,15400000.0,2000333524.0,255.0,Comedy,1970-01-01 00:00:00.000002015,7844445.1921568625,0.007698716146697944,9,60392.1568627451,129.89178727272727,1970
880,ARGEN,15400000.0,8236474470.0,3746.0,Entertainment,1970-01-01 00:00:00.000002021,2198738.5130806193,0.001869732014115015,3,4111.051788574479,534.8360045454546,1970
881,Camila Loures,15400000.0,5278902689.0,4539.0,Music,1970-01-01 00:00:00.000002014,1163010.0658735405,0.002917272946154132,10,3392.8178012778144,342.78588889610387,1970
882,Cosmo TV,15400000.0,282050381.0,72.0,People & Blogs,1970-01-01 00:00:00.000002023,3917366.402777778,0.05460017442770269,1,213888.88888888888,18.314959805194807,1970
883,NOBRU,15400000.0,522294830.0,839.0,Gaming,1970-01-01 00:00:00.000002016,622520.6555423123,0.02948526218419585,8,18355.18474374255,33.9152487012987,1970
884,Sumon Stunts,15400000.0,4139965032.0,716.0,Entertainment,1970-01-01 00:00:00.000002016,5782074.067039106,0.003719838182439991,8,21508.379888268155,268.8288981818182,1970
885,Makiman131,15400000.0,4344789012.0,3164.0,Gaming,1970-01-01 00:00:00.000002013,1373195.01011378,0.003544475912976738,11,4867.256637168141,282.1291566233766,1970
886,El Tío Néstor,15400000.0,5330320139.0,1219.0,Sports,1970-01-01 00:00:00.000002018,4372699.047579983,0.0028891322844427,6,12633.305988515176,346.1246843506494,1970
887,XDSchool,15400000.0,5530746297.0,2431.0,Gaming,1970-01-01 00:00:00.000002020,2275091.0312628546,0.002784434355333439,4,6334.841628959276,359.13936993506496,1970
888,Aadishakti Films,15400000.0,6703487898.0,4895.0,Music,1970-01-01 00:00:00.000002016,1369456.1589376915,0.002297311524138743,8,3146.067415730337,435.29142194805195,1970
889,Telemundo,15400000.0,9269007221.0,20091.0,Entertainment,1970-01-01 00:00:00.000002007,461351.2130307103,0.001661450857985042,17,766.5123687223135,601.8835857792208,1970
890,The McFive Circus,15400000.0,11131451828.0,3441.0,People & Blogs,1970-01-01 00:00:00.000002015,3234946.7678000582,0.0013834673354344413,9,4475.4431851206045,722.8215472727272,1970
891,FAMILY BOOMS,15400000.0,15148269567.0,1428.0,Entertainment,1970-01-01 00:00:00.000002021,10608031.909663865,0.0010166177682465055,3,10784.313725490196,983.653867987013,1970
892,Come Play With Me,15400000.0,18078468440.0,461.0,Entertainment,1970-01-01 00:00:00.000002014,39215766.68112798,0.0008518420711970444,10,33405.6399132321,1173.926522077922,1970
893,karameeshchannel,15300000.0,10633156378.0,2386.0,Entertainment,1970-01-01 00:00:00.000002012,4456477.945515507,0.0014388954188293234,12,6412.405699916178,694.9775410457517,1970
894,Elvish yadav,15300000.0,1451268824.0,189.0,Comedy,1970-01-01 00:00:00.000002016,7678671.026455026,0.010542498913350873,8,80952.38095238095,94.85417150326798,1970
895,Zig & Sharko,15300000.0,9604256548.0,1185.0,Film & Animation,1970-01-01 00:00:00.000002015,8104857.8464135025,0.001593043659707954,9,12911.39240506329,627.7291861437908,1970
896,???? ????,15300000.0,7345513217.0,2665.0,Howto & Style,1970-01-01 00:00:00.000002015,2756290.1377110695,0.002082904154959606,9,5741.088180112571,480.09890307189545,1970
897,SuperHero Kids,15300000.0,5444376081.0,468.0,People & Blogs,1970-01-01 00:00:00.000002015,11633282.224358974,0.0028102393685466636,9,32692.30769230769,355.8415739215686,1970
898,Jagdish Comedian,15300000.0,2128337863.0,408.0,Comedy,1970-01-01 00:00:00.000002022,5216514.3700980395,0.0071887082713615194,2,37500.0,139.10704986928104,1970
899,Yarook_Malik22,15300000.0,3868576449.0,747.0,People & Blogs,1970-01-01 00:00:00.000002022,5178817.200803213,0.00395494316881212,2,20481.927710843374,252.84813392156863,1970
900,Coke Studio Pakistan,15300000.0,4664006562.0,692.0,Music,1970-01-01 00:00:00.000002014,6739893.875722543,0.0032804413537186614,10,22109.826589595377,304.83703019607844,1970
901,Saad Lamjarred | ??? ?????,15300000.0,4736031607.0,180.0,Music,1970-01-01 00:00:00.000002012,26311286.705555554,0.003230552764340958,12,85000.0,309.5445494771242,1970
902,Roman Atwood Vlogs,15300000.0,5557422397.0,1940.0,People & Blogs,1970-01-01 00:00:00.000002013,2864650.720103093,0.0027530748802285076,11,7886.59793814433,363.2302220261438,1970
903,H&T Official,15300000.0,7247727470.0,833.0,Entertainment,1970-01-01 00:00:00.000002020,8700753.265306123,0.0021110065276778406,4,18367.34693877551,473.7076777777778,1970
904,RobTopGames,15200000.0,459874033.0,57.0,Gaming,1970-01-01 00:00:00.000002012,8067965.49122807,0.03305252940863482,12,266666.6666666667,30.254870592105263,1970
905,Acenix,15200000.0,2642356633.0,458.0,Gaming,1970-01-01 00:00:00.000002014,5769337.626637555,0.005752440760709382,10,33187.77292576419,173.83925217105264,1970
906,Airrack,15200000.0,2960865908.0,223.0,Entertainment,1970-01-01 00:00:00.000002015,13277425.596412556,0.00513363336006907,9,68161.43497757848,194.7938097368421,1970
907,Musas,15200000.0,2457541402.0,651.0,Howto & Style,1970-01-01 00:00:00.000002012,3775025.195084485,0.006185043306953003,12,23348.694316436253,161.68035539473684,1970
908,Ranz Kyle,15200000.0,1823067264.0,564.0,People & Blogs,1970-01-01 00:00:00.000002008,3232388.765957447,0.008337596917104206,16,26950.35460992908,119.93863578947368,1970
909,???? ?? ???????,15200000.0,6648937047.0,1460.0,Shows,1970-01-01 00:00:00.000002014,4554066.470547945,0.0022860796985374136,10,10410.95890410959,437.43006888157896,1970
910,Oyuncak Av?,15200000.0,4247926362.0,241.0,Entertainment,1970-01-01 00:00:00.000002014,17626250.46473029,0.0035782164530845507,10,63070.53941908714,279.46883960526316,1970
911,Jooj Natu,15200000.0,9885107430.0,1359.0,Entertainment,1970-01-01 00:00:00.000002021,7273809.735099338,0.0015376666472910552,3,11184.694628403238,650.336015131579,1970
912,Mariale,15200000.0,2962153136.0,3611.0,Howto & Style,1970-01-01 00:00:00.000002010,820313.8011631127,0.005131402497483843,14,4209.360288008862,194.87849578947367,1970
913,RaptorGamer,15200000.0,3164658206.0,1809.0,People & Blogs,1970-01-01 00:00:00.000002016,1749396.465450525,0.00480304633567749,8,8402.432283029299,208.2011977631579,1970
914,MattyBRaps,15200000.0,4027964840.0,201.0,Music,1970-01-01 00:00:00.000002010,20039626.06965174,0.0037736178451845672,14,75621.89054726368,264.9976868421053,1970
915,TazerCraft,15200000.0,6184139033.0,4179.0,Gaming,1970-01-01 00:00:00.000002011,1479813.1210815986,0.0024579007552852994,13,3637.2337879875568,406.85125217105264,1970
916,Kwebbelkop,15200000.0,7026399294.0,5182.0,Gaming,1970-01-01 00:00:00.000002008,1355924.2172906215,0.002163270170680397,16,2933.230412967966,462.26311144736843,1970
917,Little Treehouse Nursery Rhymes and Kids Songs,15200000.0,7164518446.0,1819.0,Education,1970-01-01 00:00:00.000002015,3938712.724573942,0.002121566175670364,9,8356.239692138537,471.3498977631579,1970
918,?????,15200000.0,8283879019.0,2134.0,People & Blogs,1970-01-01 00:00:00.000002023,3881855.210402999,0.0018348891823669932,1,7122.7741330834115,544.9920407236842,1970
919,?????????,15200000.0,8333095749.0,847.0,People & Blogs,1970-01-01 00:00:00.000002015,9838365.7012987,0.0018240520039415186,9,17945.6906729634,548.2299834868421,1970
920,GMM25Thailand,15200000.0,8970654042.0,77602.0,Entertainment,1970-01-01 00:00:00.000002011,115598.23254555295,0.0016944137995774467,13,195.87124043194763,590.1746080263158,1970
921,penguinz0,15200000.0,9708286020.0,5399.0,Gaming,1970-01-01 00:00:00.000002007,1798163.737729209,0.0015656728663212582,17,2815.336173365438,638.703027631579,1970
922,Doc Tops,15100000.0,2220330563.0,413.0,Entertainment,1970-01-01 00:00:00.000002014,5376103.05811138,0.006800789148980426,10,36561.743341404355,147.04175913907284,1970
923,The Slow Mo Guys,15100000.0,2624112032.0,345.0,Entertainment,1970-01-01 00:00:00.000002010,7606121.831884058,0.005754327489017817,14,43768.115942028984,173.78225377483443,1970
924,gogo 2728,15100000.0,6548606239.0,774.0,People & Blogs,1970-01-01 00:00:00.000002021,8460731.5749354,0.0023058341651499012,3,19509.043927648578,433.68253238410597,1970
925,Goldmines Premiere,15100000.0,1851188432.0,1428.0,Entertainment,1970-01-01 00:00:00.000002013,1296350.4425770307,0.008156922190620084,11,10574.229691876752,122.595260397351,1970
